"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","FISHLAND","NLF","TONNE","A","1997",8889.8,
"PRT","FISHLAND","NLF","TONNE","A","1998",5827.2,
"PRT","FISHLAND","NLF","TONNE","A","1999",9135.4,
"PRT","FISHLAND","NLF","TONNE","A","2000",8801.7,
"PRT","FISHLAND","NLF","TONNE","A","2001",6888.7,
"PRT","FISHLAND","NLF","TONNE","A","2002",7329,
"PRT","FISHLAND","NLF","TONNE","A","2003",9032.6,
"PRT","FISHLAND","NLF","TONNE","A","2004",10236.5,
"PRT","FISHLAND","NLF","TONNE","A","2005",12853.2,
"PRT","FISHLAND","NLF","TONNE","A","2006",25311.6,
"PRT","FISHLAND","NLF","TONNE","A","2007",25532.6,
"PRT","FISHLAND","NLF","TONNE","A","2008",22314.2,
"PRT","FISHLAND","NLF","TONNE","A","2009",23405.2,
"PRT","FISHLAND","NLF","TONNE","A","2010",36387.2,
"PRT","FISHLAND","NLF","TONNE","A","2011",39840.3,
"PRT","FISHLAND","NLF","TONNE","A","2012",44716.4,
"PRT","FISHLAND","NLF","TONNE","A","2013",47269.7,
"PRT","FISHLAND","NLF","TONNE","A","2014",42747.1,
"PRT","FISHLAND","NLF","TONNE","A","2015",39149.2,
"PRT","FISHLAND","NLF","TONNE","A","2016",54679.9,
"PRT","FISHLAND","NLF","TONNE","A","2017",47919.8,
"PRT","FISHLAND","NLF","TONNE","A","2018",36644.7,
"PRT","FISHLAND","NLF","TONNE","A","2019",35707.1,
"PRT","FISHLAND","NLF","TONNE","A","2020",32147.8,"P"
"PRT","FISHLAND","NLD","USD","A","1995",377115508.72542,
"PRT","FISHLAND","NLD","USD","A","1996",356256641.88421,
"PRT","FISHLAND","NLD","USD","A","1997",311154239.41861,
"PRT","FISHLAND","NLD","USD","A","1998",317109163.02069,
"PRT","FISHLAND","NLD","USD","A","1999",300222973.57997,
"PRT","FISHLAND","NLD","USD","A","2000",252449627.99002,
"PRT","FISHLAND","NLD","USD","A","2001",261136268.17826,
"PRT","FISHLAND","NLD","USD","A","2002",286669298.05842,
"PRT","FISHLAND","NLD","USD","A","2003",329147575.2542,
"PRT","FISHLAND","NLD","USD","A","2004",324188313.98447,
"PRT","FISHLAND","NLD","USD","A","2005",319010991.23418,
"PRT","FISHLAND","NLD","USD","A","2006",297373587.84047,
"PRT","FISHLAND","NLD","USD","A","2007",377129408.37396,
"PRT","FISHLAND","NLD","USD","A","2008",478502712.83897,
"PRT","FISHLAND","NLD","USD","A","2009",402104218.20682,
"PRT","FISHLAND","NLD","USD","A","2010",410339251.66814,
"PRT","FISHLAND","NLD","USD","A","2011",404457541.03945,
"PRT","FISHLAND","NLD","USD","A","2012",386654157.13636,
"PRT","FISHLAND","NLD","USD","A","2013",359517252.71735,
"PRT","FISHLAND","NLD","USD","A","2014",351500585.6996,
"PRT","FISHLAND","NLD","USD","A","2015",308483264.79577,
"PRT","FISHLAND","NLD","USD","A","2016",329504236.94083,
"PRT","FISHLAND","NLD","USD","A","2017",351008587.07554,
"PRT","FISHLAND","NLD","USD","A","2018",379872309.25738,
"PRT","FISHLAND","NLD","USD","A","2019",397827323.26844,
"PRT","FISHLAND","NLD","USD","A","2020",376058290.82621,"P"
"PRT","FISHLAND","NLF","USD","A","1995",0,
"PRT","FISHLAND","NLF","USD","A","1996",0,
"PRT","FISHLAND","NLF","USD","A","1997",0,
"PRT","FISHLAND","NLF","USD","A","1998",0,
"PRT","FISHLAND","NLF","USD","A","1999",0,
"PRT","FISHLAND","NLF","USD","A","2000",0,
"PRT","FISHLAND","NLF","USD","A","2001",0,
"PRT","FISHLAND","NLF","USD","A","2002",0,
"PRT","FISHLAND","NLF","USD","A","2003",0,
"PRT","FISHLAND","NLF","USD","A","2004",0,
"PRT","FISHLAND","NLF","USD","A","2005",0,
"PRT","FISHLAND","NLF","USD","A","2006",0,
"PRT","FISHLAND","NLF","USD","A","2007",0,
"PRT","FISHLAND","NLF","USD","A","2008",114949846.87624,
"PRT","FISHLAND","NLF","USD","A","2009",104112917.90673,
"PRT","FISHLAND","NLF","USD","A","2010",165526816.82308,
"PRT","FISHLAND","NLF","USD","A","2011",197371341.88761,
"PRT","FISHLAND","NLF","USD","A","2012",190924813.67779,
"PRT","FISHLAND","NLF","USD","A","2013",195618576.807,
"PRT","FISHLAND","NLF","USD","A","2014",148235692.15837,
"PRT","FISHLAND","NLF","USD","A","2015",104619749.92139,
"PRT","FISHLAND","NLF","USD","A","2016",198890281.49624,
"PRT","FISHLAND","NLF","USD","A","2017",198922187.97678,
"PRT","FISHLAND","NLF","USD","A","2018",210908280.95829,
"PRT","FISHLAND","NLF","USD","A","2019",176746019.57331,
"PRT","FISHLAND","NLF","USD","A","2020",157128569.58407,"P"
"ESP","FISHLAND","NLD","TONNE","A","1995",1080752,
"ESP","FISHLAND","NLD","TONNE","A","1996",1054094,
"ESP","FISHLAND","NLD","TONNE","A","1997",1016015,
"ESP","FISHLAND","NLD","TONNE","A","1998",1106114,
"ESP","FISHLAND","NLD","TONNE","A","1999",1087077,
"ESP","FISHLAND","NLD","TONNE","A","2000",983808,
"ESP","FISHLAND","NLD","TONNE","A","2001",962825,
"ESP","FISHLAND","NLD","TONNE","A","2002",918245,
"ESP","FISHLAND","NLD","TONNE","A","2003",876471,
"ESP","FISHLAND","NLD","TONNE","A","2004",700715,
"ESP","FISHLAND","NLD","TONNE","A","2005",703266,
"ESP","FISHLAND","NLD","TONNE","A","2006",777558,
"ESP","FISHLAND","NLD","TONNE","A","2007",836786,
"ESP","FISHLAND","NLD","TONNE","A","2008",891294,
"ESP","FISHLAND","NLD","TONNE","A","2009",703944.7,
"ESP","FISHLAND","NLD","TONNE","A","2010",755465.3,
"ESP","FISHLAND","NLD","TONNE","A","2011",712676.69,
"ESP","FISHLAND","NLD","TONNE","A","2012",732943.94,
"ESP","FISHLAND","NLD","TONNE","A","2013",868277.66,
"ESP","FISHLAND","NLD","TONNE","A","2014",1079019.3,
"ESP","FISHLAND","NLD","TONNE","A","2015",838977.03,
"ESP","FISHLAND","NLD","TONNE","A","2016",799599.12,
"ESP","FISHLAND","NLD","TONNE","A","2017",851353.04,
"ESP","FISHLAND","NLD","TONNE","A","2018",406432.57,
"ESP","FISHLAND","NLD","TONNE","A","2020",312781.24414,
"ESP","FISHLAND","NLF","TONNE","A","2018",514401.6,
"ESP","FISHLAND","NLF","TONNE","A","2020",349698.81644,
"ESP","FISHLAND","NLD","USD","A","1995",2529235243.4161,
"ESP","FISHLAND","NLD","USD","A","1996",3246294222.2957,
"ESP","FISHLAND","NLD","USD","A","1997",3774746385.7163,
"ESP","FISHLAND","NLD","USD","A","1998",2281643513.0648,
"ESP","FISHLAND","NLD","USD","A","1999",1869358770.2332,
"ESP","FISHLAND","NLD","USD","A","2000",1614053615.3539,
"ESP","FISHLAND","NLD","USD","A","2001",1623790566.0511,
"ESP","FISHLAND","NLD","USD","A","2002",1846087161.2966,
"ESP","FISHLAND","NLD","USD","A","2003",2116412941.2498,
"ESP","FISHLAND","NLD","USD","A","2004",2295647416.1658,
"ESP","FISHLAND","NLD","USD","A","2005",1880677408.0328,
"ESP","FISHLAND","NLD","USD","A","2006",2108289258.744,
"ESP","FISHLAND","NLD","USD","A","2007",2288574440.8755,
"ESP","FISHLAND","NLD","USD","A","2008",2801287838.0701,
"ESP","FISHLAND","NLD","USD","A","2009",2491219258.1199,
"ESP","FISHLAND","NLD","USD","A","2010",2475897684.792,
"ESP","FISHLAND","NLD","USD","A","2011",2455364979.546,
"ESP","FISHLAND","NLD","USD","A","2012",2368745055.5597,
"ESP","FISHLAND","NLD","USD","A","2013",2840685042.3911,
"ESP","FISHLAND","NLD","USD","A","2014",3577355674.3652,
"ESP","FISHLAND","NLD","USD","A","2015",2274622967.518,
"ESP","FISHLAND","NLD","USD","A","2016",2249843071.3392,
"ESP","FISHLAND","NLD","USD","A","2017",2274354115.8436,
"ESP","FISHLAND","NLD","USD","A","2018",1198264119.1603,
"ESP","FISHLAND","NLD","USD","A","2020",826081481.57928,
"ESP","FISHLAND","NLF","USD","A","2018",977620245.31203,
"ESP","FISHLAND","NLF","USD","A","2020",835529807.75905,
"SWE","FISHLAND","NLD","TONNE","A","1995",171094,
"SWE","FISHLAND","NLD","TONNE","A","1996",161512,
"SWE","FISHLAND","NLD","TONNE","A","1997",183025.718,
"SWE","FISHLAND","NLD","TONNE","A","1998",292399.5628,
"SWE","FISHLAND","NLD","TONNE","A","1999",220766.4792,
"SWE","FISHLAND","NLD","TONNE","A","2000",148755.0807,
"SWE","FISHLAND","NLD","TONNE","A","2001",130520.309,
"SWE","FISHLAND","NLD","TONNE","A","2002",132641.3453,
"SWE","FISHLAND","NLD","TONNE","A","2003",109618.5739,
"SWE","FISHLAND","NLD","TONNE","A","2004",109097.4428,
"SWE","FISHLAND","NLD","TONNE","A","2005",112448.433,
"SWE","FISHLAND","NLD","TONNE","A","2006",98711.7974,
"SWE","FISHLAND","NLD","TONNE","A","2007",93590.7959,
"SWE","FISHLAND","NLD","TONNE","A","2008",86624.064,
"SWE","FISHLAND","NLD","TONNE","A","2009",76932.9589,
"SWE","FISHLAND","NLD","TONNE","A","2010",70571.0486,
"SWE","FISHLAND","NLD","TONNE","A","2011",65759.3157,
"SWE","FISHLAND","NLD","TONNE","A","2012",74978.1103,
"SWE","FISHLAND","NLD","TONNE","A","2013",76233.7461,
"SWE","FISHLAND","NLD","TONNE","A","2014",79648.1198,
"SWE","FISHLAND","NLD","TONNE","A","2015",86358.2992,
"SWE","FISHLAND","NLD","TONNE","A","2016",91855.0799,
"SWE","FISHLAND","NLD","TONNE","A","2017",83569.8952,
"SWE","FISHLAND","NLD","TONNE","A","2018",90789.476,
"SWE","FISHLAND","NLD","TONNE","A","2019",58781.863,
"SWE","FISHLAND","NLD","TONNE","A","2020",61714.449,
"SWE","FISHLAND","NLF","TONNE","A","1995",208088,
"SWE","FISHLAND","NLF","TONNE","A","1996",171248,
"SWE","FISHLAND","NLF","TONNE","A","1997",170736.8335,
"SWE","FISHLAND","NLF","TONNE","A","1998",144254.6671,
"SWE","FISHLAND","NLF","TONNE","A","1999",129079.6376,
"SWE","FISHLAND","NLF","TONNE","A","2000",191717.8906,
"SWE","FISHLAND","NLF","TONNE","A","2001",184335.8549,
"SWE","FISHLAND","NLF","TONNE","A","2002",160873.2986,
"SWE","FISHLAND","NLF","TONNE","A","2003",174314.3145,
"SWE","FISHLAND","NLF","TONNE","A","2004",152110.5219,
"SWE","FISHLAND","NLF","TONNE","A","2005",128131.8937,
"SWE","FISHLAND","NLF","TONNE","A","2006",152279.0326,
"SWE","FISHLAND","NLF","TONNE","A","2007",134280.1099,
"SWE","FISHLAND","NLF","TONNE","A","2008",136152.096,
"SWE","FISHLAND","NLF","TONNE","A","2009",123904.4652,
"SWE","FISHLAND","NLF","TONNE","A","2010",134738.5208,
"SWE","FISHLAND","NLF","TONNE","A","2011",112239.7073,
"SWE","FISHLAND","NLF","TONNE","A","2012",75404.7177,
"SWE","FISHLAND","NLF","TONNE","A","2013",102003.0578,
"SWE","FISHLAND","NLF","TONNE","A","2014",92697.7919,
"SWE","FISHLAND","NLF","TONNE","A","2015",116521.2692,
"SWE","FISHLAND","NLF","TONNE","A","2016",106147.3562,
"SWE","FISHLAND","NLF","TONNE","A","2017",138199.0244,
"SWE","FISHLAND","NLF","TONNE","A","2018",124178.2295,
"SWE","FISHLAND","NLF","TONNE","A","2019",119444.282,
"SWE","FISHLAND","NLF","TONNE","A","2020",109385.405,
"SWE","FISHLAND","NLD","USD","A","1997",119636642.87253,
"SWE","FISHLAND","NLD","USD","A","1998",114961869.77778,
"SWE","FISHLAND","NLD","USD","A","1999",101603719.59835,
"SWE","FISHLAND","NLD","USD","A","2000",82735777.298205,
"SWE","FISHLAND","NLD","USD","A","2001",83038698.783832,
"SWE","FISHLAND","NLD","USD","A","2002",84173621.910814,
"SWE","FISHLAND","NLD","USD","A","2003",85895999.855321,
"SWE","FISHLAND","NLD","USD","A","2004",91826777.974122,
"SWE","FISHLAND","NLD","USD","A","2005",93853126.032318,
"SWE","FISHLAND","NLD","USD","A","2006",101885044.78374,
"SWE","FISHLAND","NLD","USD","A","2007",117671043.07251,
"SWE","FISHLAND","NLD","USD","A","2008",107902052.48805,
"SWE","FISHLAND","NLD","USD","A","2009",86370326.884048,
"SWE","FISHLAND","NLD","USD","A","2010",94023154.19445,
"SWE","FISHLAND","NLD","USD","A","2011",113714201.63014,
"SWE","FISHLAND","NLD","USD","A","2012",114616140.17961,
"SWE","FISHLAND","NLD","USD","A","2013",106924610.19309,
"SWE","FISHLAND","NLD","USD","A","2014",93167486.600724,
"SWE","FISHLAND","NLD","USD","A","2015",85686919.900923,
"SWE","FISHLAND","NLD","USD","A","2016",91459284.493899,
"SWE","FISHLAND","NLD","USD","A","2017",94887365.592367,
"SWE","FISHLAND","NLD","USD","A","2018",88112810.688515,
"SWE","FISHLAND","NLD","USD","A","2019",70976849.524724,
"SWE","FISHLAND","NLD","USD","A","2020",71630682.035893,
"SWE","FISHLAND","NLF","USD","A","1997",61248109.907498,
"SWE","FISHLAND","NLF","USD","A","1998",29940333.445651,
"SWE","FISHLAND","NLF","USD","A","1999",26621269.95656,
"SWE","FISHLAND","NLF","USD","A","2000",33014997.768716,
"SWE","FISHLAND","NLF","USD","A","2001",42162648.88626,
"SWE","FISHLAND","NLF","USD","A","2002",36188325.781683,
"SWE","FISHLAND","NLF","USD","A","2003",34885332.750219,
"SWE","FISHLAND","NLF","USD","A","2004",35661596.519352,
"SWE","FISHLAND","NLF","USD","A","2005",36771580.218605,
"SWE","FISHLAND","NLF","USD","A","2006",45066825.562067,
"SWE","FISHLAND","NLF","USD","A","2007",55854235.121347,
"SWE","FISHLAND","NLF","USD","A","2008",56209364.381447,
"SWE","FISHLAND","NLF","USD","A","2009",45402266.201587,
"SWE","FISHLAND","NLF","USD","A","2010",49072276.922562,
"SWE","FISHLAND","NLF","USD","A","2011",58359672.614702,
"SWE","FISHLAND","NLF","USD","A","2012",52931709.573533,
"SWE","FISHLAND","NLF","USD","A","2013",58853517.10842,
"SWE","FISHLAND","NLF","USD","A","2014",42150290.436388,
"SWE","FISHLAND","NLF","USD","A","2015",40673105.453144,
"SWE","FISHLAND","NLF","USD","A","2016",44702102.681465,
"SWE","FISHLAND","NLF","USD","A","2017",53411795.229317,
"SWE","FISHLAND","NLF","USD","A","2018",45359068.713958,
"SWE","FISHLAND","NLF","USD","A","2019",43523577.512329,
"SWE","FISHLAND","NLF","USD","A","2020",34829874.380213,
"TUR","FISHLAND","NLD","TONNE","A","1995",582046,
"TUR","FISHLAND","NLD","TONNE","A","1996",473695,
"TUR","FISHLAND","NLD","TONNE","A","1997",403940,
"TUR","FISHLAND","NLD","TONNE","A","1998",432700,
"TUR","FISHLAND","NLD","TONNE","A","1999",523634,
"TUR","FISHLAND","NLD","TONNE","A","2000",460521,
"TUR","FISHLAND","NLD","TONNE","A","2001",484410,
"TUR","FISHLAND","NLD","TONNE","A","2002",522744,
"TUR","FISHLAND","NLD","TONNE","A","2003",463074,
"TUR","FISHLAND","NLD","TONNE","A","2004",504897,
"TUR","FISHLAND","NLD","TONNE","A","2005",380381,
"TUR","FISHLAND","NLD","TONNE","A","2006",488966,
"TUR","FISHLAND","NLD","TONNE","A","2007",589129,
"TUR","FISHLAND","NLD","TONNE","A","2008",453113,
"TUR","FISHLAND","NLD","TONNE","A","2009",425046,
"TUR","FISHLAND","NLD","TONNE","A","2010",445680,
"TUR","FISHLAND","NLD","TONNE","A","2011",477658.4,
"TUR","FISHLAND","NLD","TONNE","A","2012",396322,
"TUR","FISHLAND","NLD","TONNE","A","2013",339046.9,
"TUR","FISHLAND","NLD","TONNE","A","2014",266077.6,
"TUR","FISHLAND","NLD","TONNE","A","2015",397730.7,
"TUR","FISHLAND","NLD","TONNE","A","2016",301582.1,
"TUR","FISHLAND","NLD","TONNE","A","2017",322172.5,
"TUR","FISHLAND","NLD","TONNE","A","2018",283954.8,
"TUR","FISHLAND","NLD","TONNE","A","2019",431571.7,
"TUR","FISHLAND","NLD","TONNE","A","2020",331280.8,
"TUR","FISHLAND","NLD","USD","A","1995",1016240616.821,
"TUR","FISHLAND","NLD","USD","A","1996",994293941.09623,
"TUR","FISHLAND","NLD","USD","A","1997",749426058.47253,
"TUR","FISHLAND","NLD","USD","A","1998",795868871.75358,
"TUR","FISHLAND","NLD","USD","A","1999",615603323.98929,
"TUR","FISHLAND","NLD","USD","A","2000",534212852.01749,
"TUR","FISHLAND","NLD","USD","A","2001",364589754.81989,
"TUR","FISHLAND","NLD","USD","A","2002",380657861.40401,
"TUR","FISHLAND","NLD","USD","A","2003",530063033.02092,
"TUR","FISHLAND","NLD","USD","A","2004",717055399.05475,
"TUR","FISHLAND","NLD","USD","A","2005",1090006016.386,
"TUR","FISHLAND","NLD","USD","A","2006",1103942882.386,
"TUR","FISHLAND","NLD","USD","A","2007",918930755.96055,
"TUR","FISHLAND","NLD","USD","A","2008",756844685.32702,
"TUR","FISHLAND","NLD","USD","A","2009",463227106.62623,
"TUR","FISHLAND","NLD","USD","A","2010",624324507.66026,
"TUR","FISHLAND","NLD","USD","A","2011",614792203.34556,
"TUR","FISHLAND","NLD","USD","A","2012",614880171.60591,
"TUR","FISHLAND","NLD","USD","A","2013",584993607.24817,
"TUR","FISHLAND","NLD","USD","A","2014",452882860.01247,
"TUR","FISHLAND","NLD","USD","A","2015",415166697.31986,
"TUR","FISHLAND","NLD","USD","A","2016",404916854.48506,
"TUR","FISHLAND","NLD","USD","A","2017",385770845.73354,
"TUR","FISHLAND","NLD","USD","A","2018",355824684.85463,
"TUR","FISHLAND","NLD","USD","A","2019",388352741.04536,
"TUR","FISHLAND","NLD","USD","A","2020",379178027.61814,
"GBR","FISHLAND","NLD","TONNE","A","1995",711062.0787,
"GBR","FISHLAND","NLD","TONNE","A","1996",616997.1053,
"GBR","FISHLAND","NLD","TONNE","A","1997",578085.6777,
"GBR","FISHLAND","NLD","TONNE","A","1998",538291.694,
"GBR","FISHLAND","NLD","TONNE","A","1999",493095.2044,
"GBR","FISHLAND","NLD","TONNE","A","2000",464723.6115,
"GBR","FISHLAND","NLD","TONNE","A","2001",461330.5301,
"GBR","FISHLAND","NLD","TONNE","A","2002",467433.4699,
"GBR","FISHLAND","NLD","TONNE","A","2003",451327.9303,
"GBR","FISHLAND","NLD","TONNE","A","2004",461700.1843,
"GBR","FISHLAND","NLD","TONNE","A","2005",499928.6972,
"GBR","FISHLAND","NLD","TONNE","A","2006",418499.9724,
"GBR","FISHLAND","NLD","TONNE","A","2007",441268.8198,
"GBR","FISHLAND","NLD","TONNE","A","2008",408795.939,
"GBR","FISHLAND","NLD","TONNE","A","2009",394746.6659,
"GBR","FISHLAND","NLD","TONNE","A","2010",412150.048,
"GBR","FISHLAND","NLD","TONNE","A","2011",407754.6743,
"GBR","FISHLAND","NLD","TONNE","A","2012",401564.4843,
"GBR","FISHLAND","NLD","TONNE","A","2013",406840.543,
"GBR","FISHLAND","NLD","TONNE","A","2014",449581.6667,
"GBR","FISHLAND","NLD","TONNE","A","2015",415834.823,
"GBR","FISHLAND","NLD","TONNE","A","2016",445864.9439,
"GBR","FISHLAND","NLD","TONNE","A","2017",434591.5658,
"GBR","FISHLAND","NLD","TONNE","A","2018",428769.4512,
"GBR","FISHLAND","NLD","TONNE","A","2019",389626.8564,
"GBR","FISHLAND","NLD","TONNE","A","2020",378936.5686,
"GBR","FISHLAND","NLF","TONNE","A","1995",187063.7485,
"GBR","FISHLAND","NLF","TONNE","A","1996",256899.6885,
"GBR","FISHLAND","NLF","TONNE","A","1997",283841.0907,
"GBR","FISHLAND","NLF","TONNE","A","1998",372628.3361,
"GBR","FISHLAND","NLF","TONNE","A","1999",329750.4926,
"GBR","FISHLAND","NLF","TONNE","A","2000",282160.0979,
"GBR","FISHLAND","NLF","TONNE","A","2001",277802.4932,
"GBR","FISHLAND","NLF","TONNE","A","2002",219672.7453,
"GBR","FISHLAND","NLF","TONNE","A","2003",189056.622,
"GBR","FISHLAND","NLF","TONNE","A","2004",192379.2301,
"GBR","FISHLAND","NLF","TONNE","A","2005",215506.3423,
"GBR","FISHLAND","NLF","TONNE","A","2006",200465.9348,
"GBR","FISHLAND","NLF","TONNE","A","2007",172019.1461,
"GBR","FISHLAND","NLF","TONNE","A","2008",178656.7698,
"GBR","FISHLAND","NLF","TONNE","A","2009",189442.1693,
"GBR","FISHLAND","NLF","TONNE","A","2010",196656.6445,
"GBR","FISHLAND","NLF","TONNE","A","2011",194998.5253,
"GBR","FISHLAND","NLF","TONNE","A","2012",233292.7537,
"GBR","FISHLAND","NLF","TONNE","A","2013",221448.1229,
"GBR","FISHLAND","NLF","TONNE","A","2014",309383.539,
"GBR","FISHLAND","NLF","TONNE","A","2015",293286.7711,
"GBR","FISHLAND","NLF","TONNE","A","2016",254980.5574,
"GBR","FISHLAND","NLF","TONNE","A","2017",293590.1831,
"GBR","FISHLAND","NLF","TONNE","A","2018",271403.6389,
"GBR","FISHLAND","NLF","TONNE","A","2019",229921.2224,
"GBR","FISHLAND","NLF","TONNE","A","2020",245871.0141,
"GBR","FISHLAND","NLD","USD","A","1995",737173914.34674,
"GBR","FISHLAND","NLD","USD","A","1996",742750965.54197,
"GBR","FISHLAND","NLD","USD","A","1997",748768289.30222,
"GBR","FISHLAND","NLD","USD","A","1998",782736265.92631,
"GBR","FISHLAND","NLD","USD","A","1999",731753396.524,
"GBR","FISHLAND","NLD","USD","A","2000",638347048.66629,
"GBR","FISHLAND","NLD","USD","A","2001",613440845.56342,
"GBR","FISHLAND","NLD","USD","A","2002",624863611.69293,
"GBR","FISHLAND","NLD","USD","A","2003",647667153.79008,
"GBR","FISHLAND","NLD","USD","A","2004",741002975.91866,
"GBR","FISHLAND","NLD","USD","A","2005",834451440.57484,
"GBR","FISHLAND","NLD","USD","A","2006",908777775.62731,
"GBR","FISHLAND","NLD","USD","A","2007",1066656245.1962,
"GBR","FISHLAND","NLD","USD","A","2008",947646517.11102,
"GBR","FISHLAND","NLD","USD","A","2009",810956583.53501,
"GBR","FISHLAND","NLD","USD","A","2010",847034901.6041,
"GBR","FISHLAND","NLD","USD","A","2011",996427353.33675,
"GBR","FISHLAND","NLD","USD","A","2012",901143785.12767,
"GBR","FISHLAND","NLD","USD","A","2013",858582684.48882,
"GBR","FISHLAND","NLD","USD","A","2014",1012617637.688,
"GBR","FISHLAND","NLD","USD","A","2015",844515717.69598,
"GBR","FISHLAND","NLD","USD","A","2016",936434248.44819,
"GBR","FISHLAND","NLD","USD","A","2017",938759232.61842,
"GBR","FISHLAND","NLD","USD","A","2018",988410061.39068,
"GBR","FISHLAND","NLD","USD","A","2019",960803402.74726,
"GBR","FISHLAND","NLD","USD","A","2020",743446919.82619,
"GBR","FISHLAND","NLF","USD","A","1995",179232653.27826,
"GBR","FISHLAND","NLF","USD","A","1996",228099534.84875,
"GBR","FISHLAND","NLF","USD","A","1997",251901224.81972,
"GBR","FISHLAND","NLF","USD","A","1998",294263110.19046,
"GBR","FISHLAND","NLF","USD","A","1999",204504647.77934,
"GBR","FISHLAND","NLF","USD","A","2000",194801742.43977,
"GBR","FISHLAND","NLF","USD","A","2001",215318536.14243,
"GBR","FISHLAND","NLF","USD","A","2002",196077513.53961,
"GBR","FISHLAND","NLF","USD","A","2003",214192159.42683,
"GBR","FISHLAND","NLF","USD","A","2004",195073891.2281,
"GBR","FISHLAND","NLF","USD","A","2005",208760979.28022,
"GBR","FISHLAND","NLF","USD","A","2006",221816307.15176,
