fish,Most recent assessment with corresponding report,Year,Catches (stockass),SAD,TAC,Catches (pdfs),done?,report,SAD_landings,Landings,Discards,catchesCal,missingYear,missingSAD,ICES advice,Total catch from the stock corresponding to the advice,Commercial catch corresponding to the advice,Agreed TAC,ICES estimated total commercial landings subdivisions 22–24 (eastern and western Baltic cod stocks),ICES catches Division 5.a,ICES catches Division 5.a.1,Catches corresponding to advice for combined Lophius species,Catches corresponding to advice for L. piscatorius,ICES catches for combined Lophius species,ICES catches for L. piscatorius,Agreed TAC.1,Official landings,ICES estimates of reported landings,Misreporting adjustment,ICES discards,ICES catch,Agreed TAC Division 3.a,Agreed TAC subdivisions 22–24,ICES estimated catch,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 4,Unnamed: 5,Official landings of plaice in 7.d,ICES landings of plaice in 7.d,ICES landings 7.d plaice,ICES discards of 7.d plaice,ICES discards of plaice in 7.d,Landings corresponding to advice,Catch corresponding to initial advice,Catch corresponding to final advice,TAC Division 3.a,TAC Norwegian zone Subarea 4,ICES discard estimates,ICES landings,ICES catch (discards and landings),Catch corresp. to advice for SDs 21–23,Catch corresp. to advice for Skagerrak and Kattegat combined,TAC Kattegat (SD 21),TAC Baltic Sea (SDs 22–32),ICES landings (SDs 21–23),Discards (SDs 21–23)
bss.27.4bc7ad-h,,2006,,,,4430.0,,,,4377.0,53.0,4430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2007,,,,4114.0,,,,4064.0,50.0,4114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2008,,,,4115.0,,,,4107.0,8.0,4115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2009,,,,4040.0,,,,3889.0,151.0,4040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2010,,,,4710.0,,,,4562.0,148.0,4710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2011,,,,3880.0,,,,3858.0,22.0,3880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2012,,,,4144.0,,,,3987.0,157.0,4144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2013,,6000.0,,4190.0,,,,4137.0,53.0,4190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2014,,2707.0,,2707.0,,,,2682.0,25.0,2707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2015,,,,,,,,,,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2016,,541.0,,1494.0,,,,1295.0,199.0,1494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2017,,0.0,,1255.0,,,,984.0,271.0,1255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2018,,880.0,,1430.0,,,,948.0,482.0,1430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2019,,1806.0,,1436.0,,,,972.0,464.0,1436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2020,,,,1367.0,,,,1042.0,325.0,1367.0,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2021,,2000.0,,1538.0,,,,1126.0,412.0,1538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2022,,2216.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bss.27.4bc7ad-h,,2023,,2542.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,1990,,,6000.0,582.0,,,,582.0,,582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,1991,,,6000.0,616.0,,,,616.0,,616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,1992,,,6000.0,656.0,,,,656.0,,656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,1993,,,6000.0,813.0,,,,813.0,,813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,1994,,,6000.0,1042.0,,,,1042.0,,1042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,1995,,,6000.0,2516.0,,,,1736.0,780.0,2516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,1996,,,10000.0,3690.0,,,,2981.0,709.0,3690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1997,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,1998,,3000.0,20000.0,5889.0,,,3000.0,4874.0,1015.0,5889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,1999,,7000.0,4990.0,4729.0,,,7000.0,4095.0,634.0,4729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2000,,2800.0,3400.0,2159.0,,,2800.0,1357.0,802.0,2159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2001,,1710.0,2700.0,2515.0,,,1710.0,2246.0,269.0,2515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2002,,1200.0,1300.0,2204.0,,,1200.0,1817.0,387.0,2204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2003,,,585.0,659.0,,,,659.0,,659.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2004,,1500.0,1500.0,1609.0,,,1500.0,1217.0,392.0,1609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2005,,1370.0,1500.0,1217.0,,,1370.0,666.0,551.0,1217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2006,,,1275.0,939.0,,,,633.0,306.0,939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2007,,,1179.0,1608.0,,,,886.0,722.0,1608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2008,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2009,,,1424.0,1160.0,,,,581.0,579.0,1160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2010,,,1424.0,1187.0,,,,679.0,508.0,1187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2011,,,1317.0,753.0,,,,446.0,307.0,753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2012,,,1215.0,942.0,,,,343.0,599.0,942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2013,,710.0,1189.0,537.0,,,710.0,254.0,283.0,537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2014,,1120.0,1181.0,1006.0,,,572.0,518.0,488.0,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2015,,893.0,1181.0,1485.0,,,425.0,833.0,652.0,1485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2016,,1072.0,1654.0,1306.0,,,481.0,1008.0,298.0,1306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2017,,3061.0,2615.0,1995.0,,,2348.0,1662.0,333.0,1995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2018,,3444.0,3207.0,2561.0,,,2796.0,1993.0,568.0,2561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2019,,3739.0,3739.0,2450.0,,,3334.0,1778.0,672.0,2450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2020,,3156.0,3156.0,976.0,,,,742.0,234.0,976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2021,,3371.0,3371.0,1891.0,,,,1219.0,672.0,1891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2022,,3038.0,3038.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
had.27.7a,,2023,,2648.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1987,,1150.0,1150.0,1280.0,,,1150.0,1280.0,,1280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1988,,1300.0,1300.0,1444.0,,,1300.0,1444.0,,1444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1989,,1000.0,1000.0,1390.0,,,1000.0,1390.0,,1390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1990,,900.0,900.0,1315.0,,,900.0,1315.0,,1315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1991,,540.0,800.0,852.0,,,540.0,852.0,,852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1992,,770.0,800.0,895.0,,,770.0,895.0,,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1993,,700.0,900.0,904.0,,,700.0,904.0,,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1994,,1000.0,1000.0,800.0,,,1000.0,800.0,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1995,,860.0,950.0,856.0,,,860.0,856.0,,856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1996,,680.0,700.0,833.0,,,680.0,833.0,,833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1997,,690.0,750.0,949.0,,,690.0,949.0,,949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1998,,670.0,670.0,880.0,,,670.0,880.0,,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,1999,,670.0,700.0,957.0,,,670.0,957.0,,957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2000,,640.0,660.0,914.0,,,640.0,914.0,,914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2001,,580.0,600.0,1069.0,,,580.0,1069.0,,1069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2002,,450.0,525.0,1106.0,,,450.0,1106.0,,1106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2003,,,394.0,1078.0,,,,1078.0,,1078.0,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2004,,0.0,300.0,1075.0,,,0.0,1075.0,,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2005,,230.0,865.0,1039.0,,,230.0,1039.0,,1039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2006,,240.0,940.0,1022.0,,,240.0,1022.0,,1022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2007,,350.0,900.0,1015.0,,,350.0,1015.0,,1015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2008,,260.0,765.0,908.0,,,260.0,908.0,,908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2009,,320.0,650.0,701.0,,,320.0,701.0,,701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2010,,,618.0,698.0,,,,698.0,,698.0,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2011,,660.0,710.0,801.0,,,660.0,801.0,,801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2012,,740.0,777.0,874.0,,,740.0,872.0,2.0,874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2013,,960.0,894.0,884.0,,,960.0,883.0,1.0,884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2014,,832.0,832.0,895.0,,,832.0,885.0,10.0,895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2015,,851.0,851.0,828.0,,,851.0,774.0,54.0,828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2016,,1226.0,979.0,923.0,,,1226.0,913.0,10.0,923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2017,,1198.0,1178.0,1011.0,,,,1007.0,4.0,1011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2018,,1239.0,1202.0,1078.0,,,,1075.0,3.0,1078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2019,,1272.0,1242.0,1189.0,,,,1185.0,4.0,1189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2020,,1478.0,1478.0,1220.0,,,,1219.0,1.0,1220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2021,,1925.0,1925.0,1405.0,,,,1392.0,13.0,1405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2022,,1810.0,1810.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sol.27.7e,,2023,,1394.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1987,,64000.0,70000.0,80531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1988,,64000.0,80000.0,77247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1989,,80000.0,80000.0,82411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1990,,80000.0,90000.0,98127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1991,,87000.0,65000.0,102737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1991,,70000.0,75000.0,88000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1992,,75000.0,95000.0,78000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1993,,84000.0,85000.0,69000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1994,,72000.0,75000.0,61000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1995,,65000.0,70000.0,41000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1996,,52000.0,50000.0,38000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1997,,30000.0,30000.0,33000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1998,,28000.0,30000.0,30816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,1999,,24000.0,30000.0,29646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2000,,25000.0,30000.0,31337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2001,,,37000.0,36230.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2002,,24000.0,45000.0,47471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2003,,,50000.0,55953.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2004,,69000.0,70000.0,70609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2005,,78000.0,80000.0,77882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2006,,81000.0,80000.0,66467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2007,,,75000.0,66719.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2008,,22000.0,65000.0,61981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2009,,34000.0,50000.0,57404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2010,,40000.0,50000.0,51592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2011,,45000.0,52000.0,49664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2012,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2013,,57000.0,57000.0,54335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2014,,58000.0,58000.0,52033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2015,,55000.0,55000.0,49253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2016,,55000.0,55000.0,44980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2017,,60237.0,60237.0,59018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2018,,79092.0,79092.0,70324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2019,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2020,,,78574.0,56333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2021,,77561.0,77561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pok.27.5a,,2022,,71300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,1992,,14000.0,11200.0,9554.0,,,14000.0,9554.0,,9554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,1993,,,11200.0,9854.0,,,,9854.0,,9854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,1994,,,11200.0,9551.0,,,,9551.0,,9551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,1995,,,11200.0,9380.0,,,,9380.0,,9380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,1996,,,11200.0,8003.0,,,,8003.0,,8003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,1997,,,11200.0,7814.0,,,,7814.0,,7814.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,1998,,11900.0,11200.0,6449.0,,,11900.0,6449.0,,6449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,1999,,11000.0,11200.0,7049.0,,,11000.0,7049.0,,7049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2000,,11800.0,11200.0,6989.0,,,11800.0,6989.0,,6989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2001,,9400.0,9400.0,9231.0,,,9400.0,9231.0,,9231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2002,,8510.0,6420.0,7676.0,,,8510.0,7102.0,574.0,7676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2003,,18400.0,10400.0,8580.0,,,18400.0,7143.0,1437.0,8580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2004,,,9500.0,10906.0,,,,8033.0,2873.0,10906.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2005,,9500.0,7600.0,8180.0,,,9500.0,6099.0,2081.0,8180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2006,,9600.0,7600.0,10588.0,,,9600.0,8345.0,2243.0,10588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2007,,9600.0,8500.0,10483.0,,,9600.0,7621.0,2862.0,10483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2008,,9400.0,9300.0,9399.0,,,9400.0,8356.0,1043.0,9399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2009,,9400.0,9300.0,7124.0,,,9400.0,6514.0,610.0,7124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2010,,9400.0,9300.0,9542.0,,,9400.0,8700.0,842.0,9542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2011,,8000.0,7900.0,9258.0,,,8000.0,8218.0,1040.0,9258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2012,,,7900.0,8526.0,,,,7680.0,846.0,8526.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2013,,8400.0,9142.0,7973.0,,,,6812.0,1161.0,7973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2014,,10196.0,10056.0,10235.0,,,8972.0,9213.0,1022.0,10235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2015,,7232.0,10056.0,10480.0,,,6287.0,9804.0,676.0,10480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2016,,216345.0,11766.0,12808.0,,,,10900.0,1908.0,12808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2017,,158201.0,17639.0,10128.0,,,,8775.0,1353.0,10128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2018,,142481.0,15343.0,7716.0,,,,6229.0,1487.0,7716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ple.27.420_replaced,,2019,,142217.0,16782.0,8407.0,,,,8091.0,316.0,8407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
